Scenario,Version,Case,Asset,Category,Unit,Basis,Account,CY2022,CY2023,CY2024,CY2025,CY2026,CY2027,CY2028,CY2029,CY2030,CY2031,CY2032,CY2033,CY2034,CY2035,CY2036,CY2037,CY2038,CY2039,CY2040,CY2041,CY2042,CY2043,CY2044,CY2045,CY2046,CY2047,CY2048,CY2049,CY2050,CY2051,CY2052,CY2053,CY2054,CY2055,CY2056,CY2057,CY2058,CY2059,CY2060,CY2061,CY2062,CY2063,CY2064,CY2065,CY2066,CY2067,CY2068,CY2069,CY2070,CY2071,CY2072,CY2073,CY2074,CY2075,CY2076,CY2077,CY2078,CY2079,CY2080,CY2081,CY2082
Gate,D,Case2,Ukelele,CAT_Default,USDM,STO_Nom_Input,PL,0,0,0,0,0.386969729,3.814825038,32.1063903,39.99153106,40.87011083,41.89546465,43.18453208,43.77497543,44.99366476,45.33197336,41.60284778,35.36279398,29.61287432,24.781507,20.31911736,17.18530212,14.57742941,12.38325974,10.48979809,8.878261741,7.450818895,7.397238066,9.121576162,8.238726794,7.440628083,6.740352383,6.121550467,5.558587172,5.048949937,4.60582532,4.296885584,4.078380519,3.864900579,3.674903432,10.92147561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Ukelele,CAT_Default,USDM,STO_Nom_Input,PL11,0,0,0,0,0,1.503874944,38.52681362,49.36116073,50.50194979,51.7810142,52.99628197,50.06453307,39.2264629,29.86410111,23.08625145,18.12705846,14.31965845,11.33801352,8.533762221,6.616461717,4.969909852,3.570959248,2.327411839,1.284962165,0.320548991,1.112204962,4.355021209,3.806443149,3.303672713,2.852920811,2.446028013,2.092502056,1.764515633,1.47241156,1.211309837,0.953400555,0.726832875,0.520742056,0.306665783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case2,Ukelele,CAT_Default,USDM,STO_Nom_Input,PL11,0,0,0,0,0,0.095939557,2.457814346,3.138421161,3.212751509,3.302132832,3.368263446,3.398468613,3.51855066,3.581152436,3.309044005,2.805301955,2.337874362,1.946479107,1.582434428,1.333127762,1.126816983,0.953968291,0.804902491,0.678370977,0.565932063,0.575287174,0.743186948,0.674177326,0.611394641,0.556207365,0.507305294,0.462517519,0.421739711,0.383486862,0.34851313,0.316613189,0.286356413,0.259237245,0.231225186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Ukelele,CAT_Default,USDM,STO_Nom_Input,PL21,0,0,0,0,0,1.260817565,32.30008155,41.38337348,42.33978737,43.41212845,44.43098374,41.97306627,32.886653,25.03744303,19.35503445,15.19734989,12.00530468,9.5055554,7.154529269,5.547104289,4.166669352,2.993818178,1.951253819,1.077285631,0.268741626,0.932449574,3.651159466,3.191242996,2.769730689,2.391829643,2.05069916,1.754310329,1.479333314,1.234439316,1.015537046,0.799311253,0.609361609,0.436579341,0.257102233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case2,Ukelele,CAT_Default,USDM,STO_Nom_Input,PL21,0,0,0,0,0,0.792972658,20.3146611,25.94010501,26.55447031,27.29323696,27.8398287,28.08948455,29.082003,29.59942771,27.35036013,23.18676289,19.32331684,16.0883036,13.07935205,11.01874872,9.31352084,7.88486834,6.652789434,5.606963974,4.677618586,4.754941722,6.142689741,5.572302037,5.053382058,4.597240686,4.193048646,3.822862641,3.485820365,3.169647721,2.88057808,2.61691435,2.366831935,2.142682905,1.911153823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Ukelele,CAT_Default,USDM,STO_Nom_Input,PL22,0,0,0,0,0.319915898,1.898157009,-5.62437685,-8.054707796,-8.295087756,-8.796416188,-9.412454748,-9.171551859,-6.905979634,-4.950155257,-3.589800927,-2.639996133,-1.939715281,-1.412480111,-0.900402598,-0.585105899,-0.315638054,-0.089122956,0.114986117,0.283034929,0.44395158,0.175754741,-0.697085179,-0.612174701,-0.531745427,-0.458274004,-0.390533004,-0.331601892,-0.275118376,-0.208909846,-0.102268792,0.031230439,0.150087678,0.257985212,4.158136807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case2,Ukelele,CAT_Default,USDM,STO_Nom_Input,PL22,0,0,0,0,0.110639287,0.656456085,-1.945126977,-2.771277023,-2.856522121,-2.96792248,-2.898687525,-2.866591884,-3.061675009,-3.24830094,-3.082866974,-2.586901654,-2.115172588,-1.724956103,-1.353043024,-1.120609595,-0.932413796,-0.777393707,-0.644045335,-0.532084847,-0.431281726,-0.488942357,-0.755895304,-0.69595648,-0.639971213,-0.590398543,-0.545977552,-0.504211523,-0.465351634,-0.418903629,-0.34893272,-0.267018253,-0.191101939,-0.122678292,2.075993702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Ukelele,CAT_Default,USDM,STO_Nom_Input,PL41,0,0,0,0,0,1.59340967,40.8205467,52.2999277,53.5086348,54.86384961,56.15146958,53.04517603,41.56185031,31.64209078,24.46071494,19.20627135,15.1721939,12.0130337,9.041828445,7.010379504,5.265798497,3.783559944,2.465976673,1.361463696,0.339633201,1.178421217,4.614301832,4.033063618,3.500360232,3.022772357,2.591654782,2.217081297,1.869567868,1.560073082,1.283426401,1.010162228,0.770105611,0.551744965,0.324923443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case2,Ukelele,CAT_Default,USDM,STO_Nom_Input,PL41,0,0,0,0,0,0.152441814,3.905309672,4.986750334,5.1048565,5.2468777,5.351955013,5.399949089,5.590751776,5.690221991,5.257859112,4.457445239,3.714732715,3.092830707,2.514387014,2.118254681,1.790440059,1.515794551,1.278938536,1.07788806,0.899229823,0.914094496,1.180876488,1.071224616,0.971466949,0.8837779,0.806075639,0.734910731,0.670117405,0.609336077,0.553765056,0.503078091,0.455002011,0.411911389,0.367402019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Ukelele,CAT_Default,USDM,STO_Nom_Input,PL61,0,0,0,0,0,0.281702394,3.222571096,4.024734049,4.125118783,4.228931392,4.333672326,4.128632118,3.347082775,2.671722708,2.186367007,1.83131859,1.561640289,1.352446638,1.184098712,1.048596832,0.934638562,0.839784677,0.757723462,0.688445981,0.625890754,0.572022791,0.525071461,0.484383809,0.446586698,0.413327877,0.383646624,0.357879751,0.333484699,0.31210307,0.292490956,0.274824861,0.257626279,0.242745157,0.228639315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case2,Ukelele,CAT_Default,USDM,STO_Nom_Input,PL61,0,0,0,0,0,1.292721824,14.78825906,18.43706124,18.93001688,19.40640908,19.88706134,20.17398654,20.89722567,21.29048287,19.90316339,17.29208257,14.87410594,12.85743754,11.24833929,9.941845362,8.874419029,7.985914678,7.234528993,6.59506054,6.033528906,5.557559628,5.134328299,4.762901912,4.423935956,4.126822016,3.862740103,3.621816749,3.399694506,3.198298341,3.005673464,2.837240119,2.672887396,2.528960856,2.383886001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Ukelele,CAT_Default,USDM,STO_Nom_Input,PL6101,0,0,0,0,0,2.601780169,29.76340188,37.17211301,0,39.05806289,40.02544155,38.13170703,30.91338151,24.67581142,20.19310605,16.91390803,14.42318141,12.49108604,10.93623842,9.684754187,8.63224497,7.756182277,6.998271639,6.358430515,5.780675581,5.283155502,4.849516876,4.473729062,4.124638051,3.817462311,3.543328702,3.30534798,3.080037278,2.882558316,2.70142244,2.538259833,2.379415143,2.241974325,2.111693925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case2,Ukelele,CAT_Default,USDM,STO_Nom_Input,PL6101,0,0,0,0,0,2.655520704,30.37817371,37.87357568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Ukelele,CAT_Default,USDM,STO_Nom_Input,PL6102,0,0,0,0,0,0,0,0,58.79849486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case2,Ukelele,CAT_Default,USDM,STO_Nom_Input,PL6102,0,0,0,0,0,0,0,0,63.7321887,65.33607094,66.9542956,67.92029426,70.35524257,71.67923201,67.00850682,58.21771191,50.07704601,43.28747516,37.8700815,33.47147383,29.87774135,26.88639025,24.35668018,22.20376482,20.31324141,18.71078305,17.28587893,16.03538789,14.89418224,13.89388087,13.00478931,12.19366628,11.44584145,10.76779565,10.11928038,9.552211378,8.998880719,8.51431943,8.025892075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Ukelele,CAT_Default,USDM,STO_Nom_Input,PL63,0,0,0,0,0,-1.44021912,-3.523138074,-3.618672041,-3.736747257,-3.798944015,-3.906887799,-3.954354162,-4.011181947,-4.06406475,-4.133618794,-4.186069125,-4.251282635,-4.319518169,-4.392125882,-4.450752115,-4.521049799,-4.597328245,-4.683975454,-4.752854421,-4.82928054,-3.912051084,-1.565002916,-1.567603017,-1.566231767,-1.570208393,-1.576684915,-1.582507455,-1.5841846,-1.588488217,-1.588403833,-1.602153256,-1.600386452,-1.605333502,-1.62150371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case2,Ukelele,CAT_Default,USDM,STO_Nom_Input,PL63,0,0,0,0,0,-2.676503273,-6.547399942,-6.80261539,-7.1036028,-7.081716549,-7.483617905,-7.86700465,-8.130080721,-8.297300305,-8.395930554,-8.486014089,-8.594690647,-8.71676555,-8.850817613,-8.944478614,-9.068160926,-9.192421514,-9.349663398,-9.478422772,-9.61558184,-7.883951057,-3.526509205,-3.5241667,-3.519501292,-3.51833494,-3.514924096,-3.515374955,-3.507259497,-3.52278472,-3.509984252,-3.521922207,-3.518129113,-3.526430795,-3.547797578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Ukelele,CAT_Default,USDM,STO_Nom_Input,PL6301,0,0,0,0,0,-0.126618121,-0.379360471,-0.488612452,-0.616203833,-0.623546856,-0.674948017,-0.666406578,-0.657015352,-0.646745288,-0.638581532,-0.629611568,-0.619799081,-0.612368901,-0.604183355,-0.595198865,-0.585393641,-0.578341143,-0.570569595,-0.562049946,-0.552745878,-0.546615797,-0.539832035,-0.532372802,-0.51990201,-0.515275397,-0.505586384,-0.504351652,-0.493246328,-0.490987495,-0.478349651,-0.474986823,-0.465922438,-0.46147014,-0.456509423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case2,Ukelele,CAT_Default,USDM,STO_Nom_Input,PL6301,0,0,0,0,0,-0.012886066,-0.038607934,-0.049726628,-0.062711744,-0.064826528,-0.083549872,-0.102018939,-0.111344391,-0.114429714,-0.112648298,-0.111023588,-0.109572584,-0.10797892,-0.106579658,-0.105042171,-0.103002783,-0.101899192,-0.100298875,-0.099327597,-0.097453784,-0.095829074,-0.094895494,-0.093854733,-0.09182865,-0.090986728,-0.089585988,-0.088528965,-0.087364023,-0.086084508,-0.084686725,-0.083685141,-0.082048604,-0.081369301,-0.080604253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Ukelele,CAT_Default,USDM,STO_Nom_Input,PL6302,0,0,0,0,0,-1.013540661,-2.441372073,-2.453551498,-2.472665107,-2.515412034,-2.568498785,-2.608843131,-2.656684641,-2.702048242,-2.758786442,-2.803111302,-2.857494496,-2.912845066,-2.971894661,-3.020870063,-3.079067257,-3.140257766,-3.209631327,-3.266064248,-3.328594811,-2.642431701,-0.881787194,-0.887817437,-0.893593941,-0.899104814,-0.909262264,-0.914313236,-0.921635957,-0.926104125,-0.932935228,-0.945106724,-0.94873042,-0.954875638,-0.9697431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case2,Ukelele,CAT_Default,USDM,STO_Nom_Input,PL6302,0,0,0,0,0,-1.053957333,-2.538725971,-2.584063897,-2.638245131,-2.617243822,-2.681867991,-2.740122506,-2.798768682,-2.851898613,-2.903321724,-2.95027577,-3.004085956,-3.064315269,-3.128510672,-3.176483038,-3.23988275,-3.29831042,-3.373373403,-3.432951321,-3.501100446,-2.78177469,-0.954091862,-0.958911361,-0.968249399,-0.972454608,-0.978832509,-0.984917694,-0.988001514,-1.00166432,-1.004080254,-1.014683978,-1.022224495,-1.029505278,-1.04275581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Ukelele,CAT_Default,USDM,STO_Nom_Input,PL64,0,0,0,0,0,-0.373536068,-4.302604159,-5.406441409,-5.574016586,-5.746941064,-5.921925918,-5.672012455,-4.622205707,-3.708153471,-3.049364,-2.566314428,-2.198517981,-1.91252233,-1.958656853,-1.745599819,-1.566020708,-1.415901146,-1.285451143,-1.175073816,-1.075139145,-0.988545733,-0.912842884,-0.847109187,-0.785605021,-0.731350566,-0.682771745,-0.64059161,-0.600343877,-0.565061525,-0.532549804,-0.50321183,-0.474980829,-0.450109139,-0.426376414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case2,Ukelele,CAT_Default,USDM,STO_Nom_Input,PL64,0,0,0,0,0,-0.572118739,-6.589994047,-8.266178368,-8.537326409,-8.802182584,-9.070194492,-9.250453497,-9.632012996,-9.862851936,-9.265369727,-8.088144057,-6.989302094,-6.068739454,-6.211502077,-5.525326126,-4.963889838,-4.495028255,-4.09744508,-3.758291971,-3.459839978,-3.206244479,-2.979903929,-2.780828129,-2.598236625,-2.437999865,-2.295335245,-2.164685933,-2.043680227,-1.933680386,-1.827620311,-1.735045605,-1.644773997,-1.565116236,-1.483763003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Ukelele,CAT_Default,USDM,STO_Nom_Input,PL6404,0,0,0,0,0,-0.001649623,-0.018871073,-0.023568458,-0.024156285,-0.024764237,-0.025377577,-0.024176886,-0.019600171,-0.015645354,-0.012803121,-0.010724057,-0.009144792,-0.007919777,-0.006933964,-0.006140449,-0.005473152,-0.004917732,-0.004437186,-0.004031515,-0.003665143,-0.003349718,-0.003074781,-0.002836528,-0.002615152,-0.002420398,-0.002246562,-0.002095703,-0.001952847,-0.001827659,-0.001712772,-0.001609373,-0.001508668,-0.001421513,-0.001338873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case2,Ukelele,CAT_Default,USDM,STO_Nom_Input,PL6404,0,0,0,0,0,-0.181432527,-2.075520134,-2.587626948,-2.656810081,-2.7236752,-2.791132894,-2.831401852,-2.932906466,-2.988103086,-2.793389908,-2.426925832,-2.087572064,-1.804530351,-1.57869827,-1.39533116,-1.245514253,-1.120820784,-1.01535986,-0.925610888,-0.846798411,-0.779994293,-0.720597362,-0.668468189,-0.620896615,-0.579198506,-0.54212771,-0.508316077,-0.477144888,-0.448875574,-0.421843696,-0.398201696,-0.375134842,-0.354935005,-0.334578311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Ukelele,CAT_Default,USDM,STO_Nom_Input,PL6405,0,0,0,0,0,-0.025139504,-0.290671623,-0.366460295,-0.379023688,-0.391977993,-0.405101648,-0.389101713,-0.317945745,-0.255737237,-0.210832596,-0.177865487,-0.152730669,-0.133162326,-0.117351153,-0.104579586,-0.093790022,-0.084772948,-0.076930617,-0.070287796,-0.064252762,-0.05903235,-0.054463905,-0.050493206,-0.046777537,-0.043496288,-0.040555749,-0.037998758,-0.035560246,-0.033418264,-0.031444963,-0.029661094,-0.027918056,-0.026403273,-0.024958774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case2,Ukelele,CAT_Default,USDM,STO_Nom_Input,PL6405,0,0,0,0,0,-0.316286481,-3.65701349,-4.602462224,-4.768593263,-4.931574658,-5.096686695,-5.212667668,-5.442448445,-5.58746677,-5.262211385,-4.604769717,-3.988500789,-3.470982434,-3.056484356,-2.718588291,-2.441655505,-2.210291485,-2.013885134,-1.846162431,-1.698213423,-1.572505611,-1.460187992,-1.361285832,-1.270502003,-1.190725081,-1.119597046,-1.054406172,-0.99398187,-0.938989439,-0.886009749,-0.839649361,-0.794122702,-0.754154237,-0.713461523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Ukelele,CAT_Default,USDM,STO_Nom_Input,PL6408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014525758,-0.013115242,-0.011932316,-0.010931998,-0.010057223,-0.009317055,-0.00865275,-0.008064308,-0.007548372,-0.007100915,-0.006675612,-0.006299989,-0.005962633,-0.005671266,-0.00538829,-0.005141231,-0.0049123,-0.004705858,-0.004525935,-0.004349705,-0.004178845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case2,Ukelele,CAT_Default,USDM,STO_Nom_Input,PL6408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.39269809,-0.353954062,-0.32238534,-0.295864286,-0.273340215,-0.254117048,-0.237301702,-0.2229292,-0.210049547,-0.198724032,-0.188247822,-0.179093724,-0.170959667,-0.163477911,-0.15649523,-0.150142961,-0.143891382,-0.138515374,-0.133450194,-0.128787777,-0.123827666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Ukelele,CAT_Default,USDM,STO_Nom_Input,PL91,0,0,0,0,0.173053889,1.026780646,-3.042425504,-4.357077962,-4.487108033,-4.758294415,-5.091531585,-4.961218644,-3.735690038,-2.677715061,-1.941851015,-1.428067816,-1.049260994,-0.764060736,-0.487059793,-0.316504594,-0.170739851,-0.048209777,0.062200081,0.153103661,0.240149201,0.095071991,-0.37707817,-0.331147071,-0.287640016,-0.24789671,-0.211253193,-0.179375259,-0.148821316,-0.113006767,-0.055320828,0.016893655,0.081187764,0.139553378,2.249284109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case2,Ukelele,CAT_Default,USDM,STO_Nom_Input,PL91,0,0,0,0,0.3862748,2.291884285,-6.791019317,-9.675355909,-9.972972013,-10.36190394,-10.12018403,-10.00812856,-10.68922203,-11.3407889,-10.76320951,-9.031646423,-7.38469934,-6.022337025,-4.723877371,-3.912382839,-3.255335087,-2.71411365,-2.248554649,-1.857667142,-1.505733336,-1.707043823,-2.639056303,-2.429791965,-2.234330673,-2.061257674,-1.906170727,-1.760353042,-1.62468156,-1.462517703,-1.218228357,-0.932240485,-0.667193955,-0.428306563,7.247914144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Ukelele,CAT_Default,USDM,STO_Nom_Input,PL9101,0,0,0,0,0.007223633,0.042859984,-0.126997241,-0.181873601,-0.187301329,-0.198621219,-0.21253124,-0.207091704,-0.155935561,-0.11177346,-0.081056947,-0.059610555,-0.043798361,-0.031893503,-0.0203309,-0.013211568,-0.007127041,-0.002012378,0.002596362,0.006390869,0.010024333,0.003968505,-0.015740036,-0.013822775,-0.012006699,-0.01034773,-0.008818153,-0.007487501,-0.006212115,-0.00471714,-0.002309208,0.000705177,0.003388948,0.005825252,0.093889851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case2,Ukelele,CAT_Default,USDM,STO_Nom_Input,PL9101,0,0,0,0,0.365914559,2.171080869,-6.433070035,-9.165375515,-9.447304509,-9.815736143,-9.5867571,-9.480607984,-10.12580155,-10.74302484,-10.19588921,-8.55559545,-6.995457652,-5.704904381,-4.474885514,-3.706164219,-3.083748937,-2.571054856,-2.130035104,-1.759750969,-1.426367317,-1.617066887,-2.499953723,-2.301719544,-2.116560862,-1.952610405,-1.805697969,-1.667566219,-1.539045874,-1.385429546,-1.154016499,-0.883102823,-0.632026687,-0.405730862,6.865882295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Ukelele,CAT_Default,MMboe,STO_Nom_Input,PV,0,0,0,0,0,0.075715437,0.845063313,1.029671342,1.029611239,1.029784036,1.029551135,0.956916005,0.756846339,0.589397871,0.470565656,0.384534949,0.319908615,0.270300654,0.230880244,0.199476143,0.173458822,0.152054448,0.133850588,0.118644392,0.105233789,0.093829142,0.084032265,0.075625282,0.068022184,0.06142582,0.055618315,0.050622208,0.046016774,0.042019889,0.038421189,0.035213163,0.032207986,0.029608507,0.027204366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case2,Ukelele,CAT_Default,MMboe,STO_Nom_Input,PV,0,0,0,0,0,0.06751589,0.753547806,0.916562704,0.91811025,0.918264335,0.918056655,0.908583797,0.918204041,0.912663691,0.83238557,0.705547076,0.592087153,0.499328172,0.426184842,0.367491975,0.320033892,0.280970075,0.248324219,0.220856949,0.197121208,0.177143794,0.159658532,0.144497938,0.130938486,0.119167756,0.108823984,0.099545406,0.091164539,0.083667984,0.076714075,0.070644479,0.064929947,0.059938943,0.055122121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Ukelele,CAT_Default,MMboe,STO_Nom_Input,PV0001,0,0,0,0,0,0.026195327,0.292367191,0.35623617,0.356215376,0.356275159,0.356194582,0.331064951,0.261846698,0.203914425,0.162801954,0.133037846,0.110679024,0.093516121,0.079877812,0.069012911,0.060011679,0.052606392,0.046308389,0.04104749,0.036407813,0.032462139,0.029072706,0.026164136,0.023533686,0.021251537,0.01924231,0.017513804,0.015920458,0.014537653,0.013292608,0.012182724,0.011143021,0.010243678,0.009411915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case2,Ukelele,CAT_Default,MMboe,STO_Nom_Input,PV0001,0,0,0,0,0,0.012581541,0.14042313,0.170800848,0.171089232,0.171117945,0.171079244,0.169313984,0.17110671,0.170074269,0.155114495,0.131478226,0.110335045,0.093049471,0.079419261,0.068481884,0.059638102,0.052358586,0.046275052,0.041156545,0.036733405,0.033010628,0.029752261,0.026927094,0.024400299,0.022206832,0.020279277,0.01855022,0.016988451,0.015591473,0.014295617,0.013164551,0.012099652,0.011169582,0.010271971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,Decommissioning_Future,USDM,STO_Nom_Input,AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68.7108858,-70.22253067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_Abandonment,USDM,STO_Nom_Input,AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.006620429,-7.160766627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,Decommissioning_Future,USDM,STO_Nom_Input,AB0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75.93636485,-77.60697083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_Abandonment,USDM,STO_Nom_Input,AB0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41.77095444,-42.68991871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_Default,USDM,STO_Nom_Input,CF,0,0,-0.161315067,-21.93681862,-19.55700297,-70.39878973,6.855309633,105.4175576,39.78683394,54.60188673,27.47012405,40.39017447,34.99892208,26.08740086,22.70418432,21.18456613,19.51343983,17.72374998,15.94835164,14.15637514,12.7164214,11.41464409,10.08867457,8.931994113,8.02897253,7.166871538,6.446908277,-10.62305795,-11.14040646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_Default,USDM,STO_Nom_Input,CF11,0,0,-0.420371823,-68.05397336,-53.18222717,-185.6711193,22.07426039,314.4815793,126.6282521,158.5536739,85.039822,115.1843491,99.46276873,75.11859509,65.11252137,60.81937955,56.06126445,50.9391021,45.86012245,40.72956843,36.67736797,33.04773052,29.63390146,26.52203073,24.04312436,21.59320264,19.51474247,-33.41872442,-34.15393897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_Default,USDM,STO_Nom_Input,CF12,0,0,-0.736303513,-81.05588014,-85.37975809,-317.44107,23.91626095,411.5007604,141.4084886,220.7325276,101.8165007,166.9608435,145.2825495,106.5715028,93.21308868,86.86051968,79.93930348,72.57337836,65.26229865,57.89018858,51.842845,46.31673067,40.19176229,35.08331614,31.18178188,27.60302468,24.67119294,-38.44071289,-41.87569763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,Legacy Capex,USDM,STO_Nom_Input,CX,0,0,-0.280221151,-6.834579855,-35.4514363,-123.7689395,-41.57495848,-1.158118988,-55.82688011,-1.23151241,-39.73866578,-0.478106322,-0.488625123,-0.499375107,-0.510363279,-0.521589639,-0.533064695,-0.54479195,-0.55677841,-0.569027577,-0.581546457,-0.594338552,-0.607414372,-0.620777418,-0.634434696,-0.648393212,-0.662656469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,CAT_CAPEX,USDM,STO_Nom_Input,CX,0,0,-0.439113568,-10.70995797,-55.55328944,-193.9490311,-65.14900222,-1.814801488,-87.4821207,-1.929810821,-62.27148552,-0.749204592,-0.765687818,-0.782533312,-0.799752053,-0.81734404,-0.835325741,-0.853702644,-0.872485727,-0.891680478,-0.911297877,-0.931343412,-0.951833548,-0.972773777,-0.994175074,-1.016048419,-1.038399299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,D,Case1,Tulio,Legacy Capex,USDM,STO_Nom_Input,CX0003,0,0,0,-0.157688866,-0.904284137,-46.74346681,-22.37247885,-0.666558904,-51.27776687,-0.716464467,-36.36255502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
